dataset,n_nodes_first,bands_first,directed_edge_entries_first,total_runtime_seconds_mean,total_runtime_seconds_std,peak_process_rss_mb_max,peak_gpu_allocated_mb_max,peak_gpu_reserved_mb_max,load_preprocess_graph_seconds_mean,affinity_seconds_mean,diffusion_seconds_mean,mode_extraction_consolidation_seconds_mean,pixels_per_second,runtime_per_directed_edge_microseconds
botswana,377856,145,5468028,24.742177659333265,2.9292417035125333,4498.2272,12638.769152,14587.789312,12.480527161333232,3.1126008210000387,0.5657014690001839,8.560717778999939,15271.73578666245,4.524881302607314
indian_pines,21025,200,292766,1.599925027333332,0.0493480926914576,2004.803584,716.41088,878.706688,0.9185378670000168,0.2711034403334148,0.0459259303333207,0.3232183660000676,13141.240771164965,5.464859400795625
ksc,314368,176,4677650,23.34380707766665,3.2030754369088577,4006.567936,10517.508096,12429.819904,10.996674677666684,3.22928614500006,0.7625550533333202,8.328689797333405,13466.869348006234,4.990498878211635
pavia_university,207400,103,2820104,11.338448252999948,0.0573704804712226,3021.254656,6944.055808,7767.851008,6.228734462666732,1.2125415303333589,0.3346582983334277,3.4440109236666863,18291.744634908548,4.020578054213585
salinas_a,7138,204,93276,1.2098813360000045,0.5559968821371154,1537.601536,253.323264,306.184192,0.5668407263334151,0.1210164593333047,0.1993267646666178,0.298882557333324,5899.752138998178,12.970982203353538
trento,99600,63,1334740,4.536769227999836,0.5792425486254342,2432.790528,3342.280704,3680.50176,2.8244446100000764,0.3888705356665317,0.1177682783331874,1.121111755666789,21953.94894351095,3.398990985510164
whu_hi_hanchuan,368751,274,4586458,37.280754504000015,3.7021456801027632,4592.98816,12334.5536,15489.564672,13.18096613933335,6.751756864333326,6.123300350333314,10.4825248386666,9891.189298769024,8.128441272982336
whu_hi_honghu,446500,270,6157038,42.34349336866664,4.377527963279336,5084.065792,14932.303872,18761.121792,16.55034897599997,8.737716574999999,2.6280887953333454,13.324725205999965,10544.713354482024,6.87725061444588
whu_hi_longkou,220000,270,3021628,21.614695689666707,2.8875965989693544,3521.96608,7364.48512,9279.8976,8.600443691666669,4.513307655999976,3.523300164666656,4.460553795999961,10178.260344658702,7.15332783839265
