dataset,variant,n_clusters_full,fine_modes_full,total_runtime_seconds,overall_accuracy,delta_overall_accuracy_vs_full,balanced_accuracy,delta_balanced_accuracy_vs_full,nmi,delta_nmi_vs_full,ari,delta_ari_vs_full
pavia_university,full,207,692,18.474650213000015,0.6364783991023003,0.0,0.5009343545405501,0.0,0.6836429337225108,0.0,0.5136556317923918,0.0
pavia_university,graph_no_mutual_gate,33,407,12.987323978000006,0.6125163643164391,-0.0239620347858612,0.6424050816023681,0.1414707270618179,0.6373789116142486,-0.0462640221082621,0.34953389469324,-0.1641217370991518
pavia_university,graph_no_spatial_affinity,1,458,11.139954608999972,0.4359687675331962,-0.2005096315691041,0.1111111111111111,-0.389823243429439,0.0,-0.6836429337225108,0.0,-0.5136556317923918
pavia_university,diffusion_T0,7336,203591,804.8955205719999,0.0129278099869085,-0.6235505891153917,0.0266047267234742,-0.4743296278170758,0.2942674322381619,-0.3893755014843489,0.0021799141292286,-0.5114757176631631
pavia_university,mode_no_spatial_cleanup,2214,11953,20.50782319900009,0.6125163643164391,-0.0239620347858612,0.4417895303233827,-0.0591448242171673,0.6495400286966675,-0.0341029050258433,0.5156339415434267,0.0019783097510348
pavia_university,mode_no_fine_grouping,189178,207400,220.96392798199983,0.0021974939218253,-0.634280905180475,0.0050456957819489,-0.4958886587586011,0.2863217979924422,-0.3973211357300686,5.4923315058483306e-05,-0.5136007084773333
pavia_university,consolidation_disabled,692,692,10.95204032300012,0.6193659996259585,-0.0171123994763418,0.452529445723617,-0.0484049088169331,0.6602410127948348,-0.023401920927676,0.5116910136861955,-0.0019646181061963
pavia_university,consolidation_no_size_weighting,213,692,11.384714713999983,0.5547737048812418,-0.0817046942210585,0.547738110223297,0.0468037556827468,0.5156899731242593,-0.1679529605982515,0.2412888159329232,-0.2723668158594685
